2020-12-11 12:16:49 status unpacked libgdbm6:amd64 1.18.1-4
2020-12-11 12:16:49 status half-configured libgdbm6:amd64 1.18.1-4
2020-12-11 12:16:49 status installed libgdbm6:amd64 1.18.1-4
2020-12-11 12:16:49 configure libaprutil1:amd64 1.6.1-4 <none>
2020-12-11 12:16:49 status unpacked libaprutil1:amd64 1.6.1-4
2020-12-11 12:16:49 status half-configured libaprutil1:amd64 1.6.1-4
2020-12-11 12:16:49 status installed libaprutil1:amd64 1.6.1-4
2020-12-11 12:16:49 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4 <none>
2020-12-11 12:16:49 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-12-11 12:16:49 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-12-11 12:16:49 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-12-11 12:16:49 configure libaprutil1-ldap:amd64 1.6.1-4 <none>
2020-12-11 12:16:49 status unpacked libaprutil1-ldap:amd64 1.6.1-4
2020-12-11 12:16:49 status half-configured libaprutil1-ldap:amd64 1.6.1-4
2020-12-11 12:16:49 status installed libaprutil1-ldap:amd64 1.6.1-4
2020-12-11 12:16:49 trigproc libc-bin:amd64 2.28-10 <none>
2020-12-11 12:16:49 status half-configured libc-bin:amd64 2.28-10
2020-12-11 12:16:50 status installed libc-bin:amd64 2.28-10
2020-12-11 12:16:56 startup archives unpack
2020-12-11 12:16:56 install perl-modules-5.28:all <none> 5.28.1-6+deb10u1
2020-12-11 12:16:56 status half-installed perl-modules-5.28:all 5.28.1-6+deb10u1
2020-12-11 12:16:57 status unpacked perl-modules-5.28:all 5.28.1-6+deb10u1
2020-12-11 12:16:57 install libgdbm-compat4:amd64 <none> 1.18.1-4
2020-12-11 12:16:57 status triggers-pending libc-bin:amd64 2.28-10
2020-12-11 12:16:57 status half-installed libgdbm-compat4:amd64 1.18.1-4
2020-12-11 12:16:57 status unpacked libgdbm-compat4:amd64 1.18.1-4
2020-12-11 12:16:57 install libperl5.28:amd64 <none> 5.28.1-6+deb10u1
2020-12-11 12:16:57 status half-installed libperl5.28:amd64 5.28.1-6+deb10u1
2020-12-11 12:16:57 status unpacked libperl5.28:amd64 5.28.1-6+deb10u1
2020-12-11 12:16:57 install perl:amd64 <none> 5.28.1-6+deb10u1
2020-12-11 12:16:57 status half-installed perl:amd64 5.28.1-6+deb10u1
2020-12-11 12:16:57 status unpacked perl:amd64 5.28.1-6+deb10u1
2020-12-11 12:16:57 install readline-common:all <none> 7.0-5
2020-12-11 12:16:57 status half-installed readline-common:all 7.0-5
2020-12-11 12:16:57 status unpacked readline-common:all 7.0-5
2020-12-11 12:16:57 install bzip2:amd64 <none> 1.0.6-9.2~deb10u1
2020-12-11 12:16:57 status half-installed bzip2:amd64 1.0.6-9.2~deb10u1
2020-12-11 12:16:57 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2020-12-11 12:16:57 install libpcre2-8-0:amd64 <none> 10.32-5
2020-12-11 12:16:57 status half-installed libpcre2-8-0:amd64 10.32-5
2020-12-11 12:16:57 status unpacked libpcre2-8-0:amd64 10.32-5
2020-12-11 12:16:57 install libpsl5:amd64 <none> 0.20.2-2
2020-12-11 12:16:57 status half-installed libpsl5:amd64 0.20.2-2
2020-12-11 12:16:57 status unpacked libpsl5:amd64 0.20.2-2
2020-12-11 12:16:58 install wget:amd64 <none> 1.20.1-1.1
2020-12-11 12:16:58 status half-installed wget:amd64 1.20.1-1.1
2020-12-11 12:16:58 status unpacked wget:amd64 1.20.1-1.1
2020-12-11 12:16:58 install xz-utils:amd64 <none> 5.2.4-1
2020-12-11 12:16:58 status half-installed xz-utils:amd64 5.2.4-1
2020-12-11 12:16:58 status unpacked xz-utils:amd64 5.2.4-1
2020-12-11 12:16:58 install binutils-common:amd64 <none> 2.31.1-16
2020-12-11 12:16:58 status half-installed binutils-common:amd64 2.31.1-16
2020-12-11 12:16:58 status unpacked binutils-common:amd64 2.31.1-16
2020-12-11 12:16:58 install libbinutils:amd64 <none> 2.31.1-16
2020-12-11 12:16:58 status half-installed libbinutils:amd64 2.31.1-16
2020-12-11 12:16:58 status unpacked libbinutils:amd64 2.31.1-16
2020-12-11 12:16:58 install binutils-x86-64-linux-gnu:amd64 <none> 2.31.1-16
2020-12-11 12:16:58 status half-installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-12-11 12:16:58 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-12-11 12:16:58 install binutils:amd64 <none> 2.31.1-16
2020-12-11 12:16:58 status half-installed binutils:amd64 2.31.1-16
2020-12-11 12:16:58 status unpacked binutils:amd64 2.31.1-16
2020-12-11 12:16:58 install openssl:amd64 <none> 1.1.1d-0+deb10u4
2020-12-11 12:16:58 status half-installed openssl:amd64 1.1.1d-0+deb10u4
2020-12-11 12:16:58 status unpacked openssl:amd64 1.1.1d-0+deb10u4
2020-12-11 12:16:58 install ca-certificates:all <none> 20200601~deb10u1
2020-12-11 12:16:58 status half-installed ca-certificates:all 20200601~deb10u1
2020-12-11 12:16:58 status unpacked ca-certificates:all 20200601~deb10u1
2020-12-11 12:16:59 install libisl19:amd64 <none> 0.20-2
2020-12-11 12:16:59 status half-installed libisl19:amd64 0.20-2
2020-12-11 12:16:59 status unpacked libisl19:amd64 0.20-2
2020-12-11 12:16:59 install libmpfr6:amd64 <none> 4.0.2-1
2020-12-11 12:16:59 status half-installed libmpfr6:amd64 4.0.2-1
2020-12-11 12:16:59 status unpacked libmpfr6:amd64 4.0.2-1
2020-12-11 12:16:59 install libmpc3:amd64 <none> 1.1.0-1
2020-12-11 12:16:59 status half-installed libmpc3:amd64 1.1.0-1
2020-12-11 12:16:59 status unpacked libmpc3:amd64 1.1.0-1
2020-12-11 12:16:59 install cpp-8:amd64 <none> 8.3.0-6
2020-12-11 12:16:59 status half-installed cpp-8:amd64 8.3.0-6
2020-12-11 12:17:00 status unpacked cpp-8:amd64 8.3.0-6
2020-12-11 12:17:00 install cpp:amd64 <none> 4:8.3.0-1
2020-12-11 12:17:00 status half-installed cpp:amd64 4:8.3.0-1
2020-12-11 12:17:00 status unpacked cpp:amd64 4:8.3.0-1
2020-12-11 12:17:00 install libassuan0:amd64 <none> 2.5.2-1
2020-12-11 12:17:00 status half-installed libassuan0:amd64 2.5.2-1
2020-12-11 12:17:00 status unpacked libassuan0:amd64 2.5.2-1
2020-12-11 12:17:00 install libreadline7:amd64 <none> 7.0-5
2020-12-11 12:17:00 status half-installed libreadline7:amd64 7.0-5
2020-12-11 12:17:00 status unpacked libreadline7:amd64 7.0-5
2020-12-11 12:17:00 install gpgconf:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:00 status half-installed gpgconf:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:00 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:00 install lsb-base:all <none> 10.2019051400
2020-12-11 12:17:00 status half-installed lsb-base:all 10.2019051400
2020-12-11 12:17:00 status unpacked lsb-base:all 10.2019051400
2020-12-11 12:17:00 install libksba8:amd64 <none> 1.3.5-2
2020-12-11 12:17:00 status half-installed libksba8:amd64 1.3.5-2
2020-12-11 12:17:00 status unpacked libksba8:amd64 1.3.5-2
2020-12-11 12:17:00 install libnpth0:amd64 <none> 1.6-1
2020-12-11 12:17:00 status half-installed libnpth0:amd64 1.6-1
2020-12-11 12:17:00 status unpacked libnpth0:amd64 1.6-1
2020-12-11 12:17:00 install dirmngr:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:00 status half-installed dirmngr:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:00 status unpacked dirmngr:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:00 install libdpkg-perl:all <none> 1.19.7
2020-12-11 12:17:00 status half-installed libdpkg-perl:all 1.19.7
2020-12-11 12:17:00 status unpacked libdpkg-perl:all 1.19.7
2020-12-11 12:17:00 install patch:amd64 <none> 2.7.6-3+deb10u1
2020-12-11 12:17:00 status half-installed patch:amd64 2.7.6-3+deb10u1
2020-12-11 12:17:00 status unpacked patch:amd64 2.7.6-3+deb10u1
2020-12-11 12:17:00 install make:amd64 <none> 4.2.1-1.2
2020-12-11 12:17:00 status half-installed make:amd64 4.2.1-1.2
2020-12-11 12:17:00 status unpacked make:amd64 4.2.1-1.2
2020-12-11 12:17:00 install dpkg-dev:all <none> 1.19.7
2020-12-11 12:17:00 status half-installed dpkg-dev:all 1.19.7
2020-12-11 12:17:00 status unpacked dpkg-dev:all 1.19.7
2020-12-11 12:17:00 install libcc1-0:amd64 <none> 8.3.0-6
2020-12-11 12:17:00 status half-installed libcc1-0:amd64 8.3.0-6
2020-12-11 12:17:00 status unpacked libcc1-0:amd64 8.3.0-6
2020-12-11 12:17:00 install libgomp1:amd64 <none> 8.3.0-6
2020-12-11 12:17:00 status half-installed libgomp1:amd64 8.3.0-6
2020-12-11 12:17:00 status unpacked libgomp1:amd64 8.3.0-6
2020-12-11 12:17:00 install libitm1:amd64 <none> 8.3.0-6
2020-12-11 12:17:00 status half-installed libitm1:amd64 8.3.0-6
2020-12-11 12:17:00 status unpacked libitm1:amd64 8.3.0-6
2020-12-11 12:17:00 install libatomic1:amd64 <none> 8.3.0-6
2020-12-11 12:17:00 status half-installed libatomic1:amd64 8.3.0-6
2020-12-11 12:17:00 status unpacked libatomic1:amd64 8.3.0-6
2020-12-11 12:17:00 install libasan5:amd64 <none> 8.3.0-6
2020-12-11 12:17:00 status half-installed libasan5:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked libasan5:amd64 8.3.0-6
2020-12-11 12:17:01 install liblsan0:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed liblsan0:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked liblsan0:amd64 8.3.0-6
2020-12-11 12:17:01 install libtsan0:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed libtsan0:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked libtsan0:amd64 8.3.0-6
2020-12-11 12:17:01 install libubsan1:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed libubsan1:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked libubsan1:amd64 8.3.0-6
2020-12-11 12:17:01 install libmpx2:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed libmpx2:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked libmpx2:amd64 8.3.0-6
2020-12-11 12:17:01 install libquadmath0:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed libquadmath0:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked libquadmath0:amd64 8.3.0-6
2020-12-11 12:17:01 install libgcc-8-dev:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed libgcc-8-dev:amd64 8.3.0-6
2020-12-11 12:17:01 status unpacked libgcc-8-dev:amd64 8.3.0-6
2020-12-11 12:17:01 install gcc-8:amd64 <none> 8.3.0-6
2020-12-11 12:17:01 status half-installed gcc-8:amd64 8.3.0-6
2020-12-11 12:17:02 status unpacked gcc-8:amd64 8.3.0-6
2020-12-11 12:17:02 install gcc:amd64 <none> 4:8.3.0-1
2020-12-11 12:17:02 status half-installed gcc:amd64 4:8.3.0-1
2020-12-11 12:17:02 status unpacked gcc:amd64 4:8.3.0-1
2020-12-11 12:17:02 install gnupg-l10n:all <none> 2.2.12-1+deb10u1
2020-12-11 12:17:02 status half-installed gnupg-l10n:all 2.2.12-1+deb10u1
2020-12-11 12:17:02 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2020-12-11 12:17:02 install gnupg-utils:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:02 status half-installed gnupg-utils:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:02 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:02 install libsqlite3-0:amd64 <none> 3.27.2-3+deb10u1
2020-12-11 12:17:02 status half-installed libsqlite3-0:amd64 3.27.2-3+deb10u1
2020-12-11 12:17:02 status unpacked libsqlite3-0:amd64 3.27.2-3+deb10u1
2020-12-11 12:17:02 install gpg:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:02 status half-installed gpg:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:02 status unpacked gpg:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 install pinentry-curses:amd64 <none> 1.1.0-2
2020-12-11 12:17:03 status half-installed pinentry-curses:amd64 1.1.0-2
2020-12-11 12:17:03 status unpacked pinentry-curses:amd64 1.1.0-2
2020-12-11 12:17:03 install gpg-agent:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:03 status half-installed gpg-agent:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 install gpg-wks-client:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:03 status half-installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 status unpacked gpg-wks-client:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 install gpg-wks-server:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:03 status half-installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 status unpacked gpg-wks-server:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 install gpgsm:amd64 <none> 2.2.12-1+deb10u1
2020-12-11 12:17:03 status half-installed gpgsm:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2020-12-11 12:17:03 install gnupg:all <none> 2.2.12-1+deb10u1
2020-12-11 12:17:03 status half-installed gnupg:all 2.2.12-1+deb10u1
2020-12-11 12:17:03 status unpacked gnupg:all 2.2.12-1+deb10u1
2020-12-11 12:17:03 install libicu63:amd64 <none> 63.1-6+deb10u1
2020-12-11 12:17:03 status half-installed libicu63:amd64 63.1-6+deb10u1
2020-12-11 12:17:04 status unpacked libicu63:amd64 63.1-6+deb10u1
2020-12-11 12:17:04 install icu-devtools:amd64 <none> 63.1-6+deb10u1
2020-12-11 12:17:04 status half-installed icu-devtools:amd64 63.1-6+deb10u1
2020-12-11 12:17:04 status unpacked icu-devtools:amd64 63.1-6+deb10u1
2020-12-11 12:17:04 install libc-dev-bin:amd64 <none> 2.28-10
2020-12-11 12:17:04 status half-installed libc-dev-bin:amd64 2.28-10
2020-12-11 12:17:04 status unpacked libc-dev-bin:amd64 2.28-10
2020-12-11 12:17:04 install linux-libc-dev:amd64 <none> 4.19.160-2
2020-12-11 12:17:04 status half-installed linux-libc-dev:amd64 4.19.160-2
2020-12-11 12:17:04 status unpacked linux-libc-dev:amd64 4.19.160-2
2020-12-11 12:17:04 install libc6-dev:amd64 <none> 2.28-10
2020-12-11 12:17:04 status half-installed libc6-dev:amd64 2.28-10
2020-12-11 12:17:04 status unpacked libc6-dev:amd64 2.28-10
2020-12-11 12:17:04 install uuid-dev:amd64 <none> 2.33.1-0.1
2020-12-11 12:17:04 status half-installed uuid-dev:amd64 2.33.1-0.1
2020-12-11 12:17:04 status unpacked uuid-dev:amd64 2.33.1-0.1
2020-12-11 12:17:04 install libsctp1:amd64 <none> 1.0.18+dfsg-1
2020-12-11 12:17:04 status half-installed libsctp1:amd64 1.0.18+dfsg-1
2020-12-11 12:17:04 status unpacked libsctp1:amd64 1.0.18+dfsg-1
2020-12-11 12:17:05 install libsctp-dev:amd64 <none> 1.0.18+dfsg-1
2020-12-11 12:17:05 status half-installed libsctp-dev:amd64 1.0.18+dfsg-1
2020-12-11 12:17:05 status unpacked libsctp-dev:amd64 1.0.18+dfsg-1
2020-12-11 12:17:05 install libapr1-dev:amd64 <none> 1.6.5-1+b1
2020-12-11 12:17:05 status half-installed libapr1-dev:amd64 1.6.5-1+b1
2020-12-11 12:17:05 status unpacked libapr1-dev:amd64 1.6.5-1+b1
2020-12-11 12:17:05 install libldap2-dev:amd64 <none> 2.4.47+dfsg-3+deb10u4
2020-12-11 12:17:05 status half-installed libldap2-dev:amd64 2.4.47+dfsg-3+deb10u4
2020-12-11 12:17:05 status unpacked libldap2-dev:amd64 2.4.47+dfsg-3+deb10u4
2020-12-11 12:17:05 install libexpat1-dev:amd64 <none> 2.2.6-2+deb10u1
2020-12-11 12:17:05 status half-installed libexpat1-dev:amd64 2.2.6-2+deb10u1
2020-12-11 12:17:05 status unpacked libexpat1-dev:amd64 2.2.6-2+deb10u1
2020-12-11 12:17:05 install libaprutil1-dev:amd64 <none> 1.6.1-4
2020-12-11 12:17:05 status half-installed libaprutil1-dev:amd64 1.6.1-4
2020-12-11 12:17:05 status unpacked libaprutil1-dev:amd64 1.6.1-4
2020-12-11 12:17:05 install libbrotli1:amd64 <none> 1.0.7-2+deb10u1
2020-12-11 12:17:05 status half-installed libbrotli1:amd64 1.0.7-2+deb10u1
2020-12-11 12:17:05 status unpacked libbrotli1:amd64 1.0.7-2+deb10u1
2020-12-11 12:17:05 install libbrotli-dev:amd64 <none> 1.0.7-2+deb10u1
2020-12-11 12:17:05 status half-installed libbrotli-dev:amd64 1.0.7-2+deb10u1
2020-12-11 12:17:05 status unpacked libbrotli-dev:amd64 1.0.7-2+deb10u1
2020-12-11 12:17:05 install libkeyutils1:amd64 <none> 1.6-6
2020-12-11 12:17:05 status half-installed libkeyutils1:amd64 1.6-6
2020-12-11 12:17:05 status unpacked libkeyutils1:amd64 1.6-6
2020-12-11 12:17:05 install libkrb5support0:amd64 <none> 1.17-3+deb10u1
2020-12-11 12:17:05 status half-installed libkrb5support0:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 status unpacked libkrb5support0:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 install libk5crypto3:amd64 <none> 1.17-3+deb10u1
2020-12-11 12:17:05 status half-installed libk5crypto3:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 status unpacked libk5crypto3:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 install libkrb5-3:amd64 <none> 1.17-3+deb10u1
2020-12-11 12:17:05 status half-installed libkrb5-3:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 status unpacked libkrb5-3:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 install libgssapi-krb5-2:amd64 <none> 1.17-3+deb10u1
2020-12-11 12:17:05 status half-installed libgssapi-krb5-2:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 status unpacked libgssapi-krb5-2:amd64 1.17-3+deb10u1
2020-12-11 12:17:05 install libnghttp2-14:amd64 <none> 1.36.0-2+deb10u1
2020-12-11 12:17:05 status half-installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-12-11 12:17:05 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-12-11 12:17:05 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2
2020-12-11 12:17:05 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-12-11 12:17:05 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-12-11 12:17:05 install libssh2-1:amd64 <none> 1.8.0-2.1
2020-12-11 12:17:05 status half-installed libssh2-1:amd64 1.8.0-2.1
2020-12-11 12:17:05 status unpacked libssh2-1:amd64 1.8.0-2.1
2020-12-11 12:17:05 install libcurl4:amd64 <none> 7.64.0-4+deb10u1
2020-12-11 12:17:05 status half-installed libcurl4:amd64 7.64.0-4+deb10u1
2020-12-11 12:17:05 status unpacked libcurl4:amd64 7.64.0-4+deb10u1
2020-12-11 12:17:05 install libcurl4-openssl-dev:amd64 <none> 7.64.0-4+deb10u1
2020-12-11 12:17:05 status half-installed libcurl4-openssl-dev:amd64 7.64.0-4+deb10u1
2020-12-11 12:17:06 status unpacked libcurl4-openssl-dev:amd64 7.64.0-4+deb10u1
2020-12-11 12:17:06 install libglib2.0-0:amd64 <none> 2.58.3-2+deb10u2
2020-12-11 12:17:06 status half-installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-12-11 12:17:06 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-12-11 12:17:06 install libicu-dev:amd64 <none> 63.1-6+deb10u1
2020-12-11 12:17:06 status half-installed libicu-dev:amd64 63.1-6+deb10u1
2020-12-11 12:17:07 status unpacked libicu-dev:amd64 63.1-6+deb10u1
2020-12-11 12:17:07 install libjansson4:amd64 <none> 2.12-1
2020-12-11 12:17:07 status half-installed libjansson4:amd64 2.12-1
2020-12-11 12:17:07 status unpacked libjansson4:amd64 2.12-1
2020-12-11 12:17:07 install libjansson-dev:amd64 <none> 2.12-1
2020-12-11 12:17:07 status half-installed libjansson-dev:amd64 2.12-1
2020-12-11 12:17:07 status unpacked libjansson-dev:amd64 2.12-1
2020-12-11 12:17:07 install liblua5.2-0:amd64 <none> 5.2.4-1.1+b2
2020-12-11 12:17:07 status half-installed liblua5.2-0:amd64 5.2.4-1.1+b2
2020-12-11 12:17:07 status unpacked liblua5.2-0:amd64 5.2.4-1.1+b2
2020-12-11 12:17:07 install libncurses6:amd64 <none> 6.1+20181013-2+deb10u2
2020-12-11 12:17:07 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-12-11 12:17:07 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-12-11 12:17:07 install libncurses-dev:amd64 <none> 6.1+20181013-2+deb10u2
2020-12-11 12:17:07 status half-installed libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-12-11 12:17:07 status unpacked libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-12-11 12:17:07 install libreadline-dev:amd64 <none> 7.0-5
2020-12-11 12:17:07 status half-installed libreadline-dev:amd64 7.0-5
2020-12-11 12:17:07 status unpacked libreadline-dev:amd64 7.0-5
2020-12-11 12:17:07 install liblua5.2-dev:amd64 <none> 5.2.4-1.1+b2
2020-12-11 12:17:07 status half-installed liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-12-11 12:17:07 status unpacked liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-12-11 12:17:07 install pkg-config:amd64 <none> 0.29-6
2020-12-11 12:17:07 status half-installed pkg-config:amd64 0.29-6
2020-12-11 12:17:07 status unpacked pkg-config:amd64 0.29-6
2020-12-11 12:17:07 install libnghttp2-dev:amd64 <none> 1.36.0-2+deb10u1
2020-12-11 12:17:07 status half-installed libnghttp2-dev:amd64 1.36.0-2+deb10u1
2020-12-11 12:17:07 status unpacked libnghttp2-dev:amd64 1.36.0-2+deb10u1
2020-12-11 12:17:07 install libpcre16-3:amd64 <none> 2:8.39-12
2020-12-11 12:17:07 status half-installed libpcre16-3:amd64 2:8.39-12
